,adm_0_name,adm_1_name,adm_2_name,full_name,ISO_A0,FAO_GAUL_code,RNE_iso_code,IBGE_code,calendar_start_date,calendar_end_date,Year,dengue_total,case_definition_standardised,S_res,T_res,UUID
165,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-01-30,2005-02-05,2005,280,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
166,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-02-06,2005-02-12,2005,193,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
167,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-02-13,2005-02-19,2005,314,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
168,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-02-20,2005-02-26,2005,236,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
169,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-02-27,2005-03-05,2005,151,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
170,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-03-06,2005-03-12,2005,156,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
171,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-03-13,2005-03-19,2005,99,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
172,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-03-20,2005-03-26,2005,93,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
173,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-03-27,2005-04-02,2005,132,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
174,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-04-03,2005-04-09,2005,120,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
175,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-04-10,2005-04-16,2005,117,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
176,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-04-17,2005-04-23,2005,134,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
177,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-04-24,2005-04-30,2005,115,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
178,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-05-01,2005-05-07,2005,134,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
179,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-05-08,2005-05-14,2005,149,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
180,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-05-15,2005-05-21,2005,158,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
181,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-05-22,2005-05-28,2005,163,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
182,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-05-29,2005-06-04,2005,139,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
183,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-06-05,2005-06-11,2005,212,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
184,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-06-12,2005-06-18,2005,253,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
185,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-06-19,2005-06-25,2005,315,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
186,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-06-26,2005-07-02,2005,385,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
187,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-07-03,2005-07-09,2005,354,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
188,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-07-10,2005-07-16,2005,351,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
189,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-07-17,2005-07-23,2005,400,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
190,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-07-24,2005-07-30,2005,346,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
191,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-07-31,2005-08-06,2005,328,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
192,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-08-07,2005-08-13,2005,304,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
193,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-08-14,2005-08-20,2005,409,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
194,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-08-21,2005-08-27,2005,485,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
195,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-08-28,2005-09-03,2005,544,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
196,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-09-04,2005-09-10,2005,691,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
197,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-09-11,2005-09-17,2005,692,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
198,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-09-18,2005-09-24,2005,712,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
199,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-09-25,2005-10-01,2005,537,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
200,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-10-02,2005-10-08,2005,466,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
201,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-10-09,2005-10-15,2005,384,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
202,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-10-16,2005-10-22,2005,357,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
203,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-10-23,2005-10-29,2005,331,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
204,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-10-30,2005-11-05,2005,212,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
205,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-11-06,2005-11-12,2005,171,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
206,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-11-13,2005-11-19,2005,142,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
207,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-11-20,2005-11-26,2005,139,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
208,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-11-27,2005-12-03,2005,122,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
209,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2005-12-04,2005-12-10,2005,87,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-03
211,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-01-01,2006-01-07,2006,82,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
212,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-01-08,2006-01-14,2006,62,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
213,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-01-15,2006-01-21,2006,46,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
214,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-01-22,2006-01-28,2006,71,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
215,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-01-29,2006-02-04,2006,39,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
216,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-02-05,2006-02-11,2006,74,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
217,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-02-12,2006-02-18,2006,55,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
218,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-02-19,2006-02-25,2006,74,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
219,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-02-26,2006-03-04,2006,58,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
220,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-03-05,2006-03-11,2006,57,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
221,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-03-12,2006-03-18,2006,36,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
222,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-03-19,2006-03-25,2006,44,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
223,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-03-26,2006-04-01,2006,38,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
224,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-04-02,2006-04-08,2006,38,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
225,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-04-09,2006-04-15,2006,40,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
226,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-04-16,2006-04-22,2006,31,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
227,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-04-23,2006-04-29,2006,37,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
228,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-04-30,2006-05-06,2006,50,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
229,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-05-07,2006-05-13,2006,41,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
230,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-05-14,2006-05-20,2006,72,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
231,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-05-21,2006-05-27,2006,79,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
232,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-05-28,2006-06-03,2006,76,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
233,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-06-04,2006-06-10,2006,84,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
234,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-06-11,2006-06-17,2006,84,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
235,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-06-18,2006-06-24,2006,85,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
236,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-06-25,2006-07-01,2006,93,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
237,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-07-02,2006-07-08,2006,106,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
238,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-07-09,2006-07-15,2006,102,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
239,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-07-16,2006-07-22,2006,100,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
240,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-07-23,2006-07-29,2006,68,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
241,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-07-30,2006-08-05,2006,79,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
242,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-08-06,2006-08-12,2006,80,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
243,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-08-13,2006-08-19,2006,73,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
244,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-08-20,2006-08-26,2006,76,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
245,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-08-27,2006-09-02,2006,59,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
246,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-09-03,2006-09-09,2006,54,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
247,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-09-10,2006-09-16,2006,56,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
248,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-09-17,2006-09-23,2006,53,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
249,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-09-24,2006-09-30,2006,53,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
250,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-10-01,2006-10-07,2006,50,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
251,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-10-08,2006-10-14,2006,47,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
252,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-10-15,2006-10-21,2006,41,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
253,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-10-22,2006-10-28,2006,35,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
254,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-10-29,2006-11-04,2006,46,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
255,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-11-05,2006-11-11,2006,40,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
256,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-11-12,2006-11-18,2006,44,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
257,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-11-19,2006-11-25,2006,42,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
258,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-11-26,2006-12-02,2006,39,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
259,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-12-03,2006-12-09,2006,43,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
260,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-12-10,2006-12-16,2006,53,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
261,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-12-17,2006-12-23,2006,42,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
262,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-12-24,2006-12-30,2006,48,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
263,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2006-12-31,2007-01-06,2006,61,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
265,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-01-07,2007-01-13,2007,63,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
266,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-01-14,2007-01-20,2007,46,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
267,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-01-21,2007-01-27,2007,55,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
268,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-01-28,2007-02-03,2007,55,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
269,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-02-04,2007-02-10,2007,33,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
270,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-02-11,2007-02-17,2007,56,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
271,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-02-18,2007-02-24,2007,44,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
272,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-02-25,2007-03-03,2007,61,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
273,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-03-04,2007-03-10,2007,71,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
274,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-03-11,2007-03-17,2007,42,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
275,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-03-18,2007-03-24,2007,86,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
276,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-03-25,2007-03-31,2007,57,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
277,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-04-01,2007-04-07,2007,85,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
278,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-04-08,2007-04-14,2007,125,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
279,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-04-15,2007-04-21,2007,97,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
280,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-04-22,2007-04-28,2007,129,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
281,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-04-29,2007-05-05,2007,111,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
282,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-05-06,2007-05-12,2007,177,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
283,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-05-13,2007-05-19,2007,206,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
284,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-05-20,2007-05-26,2007,257,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
285,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-05-27,2007-06-02,2007,229,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
286,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-06-03,2007-06-09,2007,290,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
287,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-06-10,2007-06-16,2007,396,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
288,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-06-17,2007-06-23,2007,348,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
289,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-06-24,2007-06-30,2007,380,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
290,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-07-01,2007-07-07,2007,433,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
291,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-07-08,2007-07-14,2007,376,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
292,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-07-15,2007-07-21,2007,360,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
293,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-07-22,2007-07-28,2007,318,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
294,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-07-29,2007-08-04,2007,309,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
295,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-08-05,2007-08-11,2007,244,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
296,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-08-12,2007-08-18,2007,238,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
297,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-08-19,2007-08-25,2007,238,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
298,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-08-26,2007-09-01,2007,191,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
299,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-09-02,2007-09-08,2007,206,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
300,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-09-09,2007-09-15,2007,203,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
301,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-09-16,2007-09-22,2007,194,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
302,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-09-23,2007-09-29,2007,188,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
303,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-09-30,2007-10-06,2007,173,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
304,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-10-07,2007-10-13,2007,156,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
305,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-10-14,2007-10-20,2007,122,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
306,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-10-21,2007-10-27,2007,142,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
307,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-10-28,2007-11-03,2007,114,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
308,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-11-04,2007-11-10,2007,106,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
309,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-11-11,2007-11-17,2007,126,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
310,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-11-18,2007-11-24,2007,138,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
311,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-11-25,2007-12-01,2007,144,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
312,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-12-02,2007-12-08,2007,131,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
313,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-12-09,2007-12-15,2007,128,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
314,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-12-16,2007-12-22,2007,98,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
315,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-12-23,2007-12-29,2007,120,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-04
316,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2007-12-30,2008-01-05,2007,117,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
318,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-01-06,2008-01-12,2008,120,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
319,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-01-13,2008-01-19,2008,106,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
320,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-01-20,2008-01-26,2008,130,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
321,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-01-27,2008-02-02,2008,109,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
322,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-02-03,2008-02-09,2008,68,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
323,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-02-10,2008-02-16,2008,103,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
324,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-02-17,2008-02-23,2008,109,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
325,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-02-24,2008-03-01,2008,87,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
326,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-03-02,2008-03-08,2008,71,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
327,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-03-09,2008-03-15,2008,74,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
328,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-03-16,2008-03-22,2008,68,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
329,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-03-23,2008-03-29,2008,86,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
330,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-03-30,2008-04-05,2008,77,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
331,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-04-06,2008-04-12,2008,95,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
332,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-04-13,2008-04-19,2008,104,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
333,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-04-20,2008-04-26,2008,88,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
334,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-04-27,2008-05-03,2008,117,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
335,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-05-04,2008-05-10,2008,106,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
336,SINGAPORE,,,SINGAPORE,SGP,222,SGP,,2008-05-11,2008-05-17,2008,144,Confirmed,Admin0,Week,MOH-SGP-20002011-Y01-05
